"","td","code","target"
"15042","T053","A548",1
"15043","T053","A549",0
"15044","T053","A550",4
"15045","T053","A552",1
"15046","T053","A553",2
"15047","T053","A556",2
"15048","T053","A557",4
"15049","T053","A558",4
"15050","T053","A564",1
"15051","T053","A566",4
"15052","T053","A574",3
"15053","T053","A578",0
"15054","T053","A581",2
"15055","T053","A584",4
"15056","T053","A586",2
"15057","T053","A587",2
"15058","T053","A591",3
"15059","T053","A594",3
"15060","T053","A599",3
"15061","T053","A606",0
"15062","T053","A609",2
"15063","T053","A610",1
"15064","T053","A614",3
"15065","T053","A616",1
"15066","T053","A627",0
"15067","T053","A628",3
"15068","T053","A636",4
"15069","T053","A637",0
"15070","T053","A638",4
"15071","T053","A640",4
"15072","T053","A643",0
"15073","T053","A645",3
"15074","T053","A646",1
"15075","T053","A647",2
"15076","T053","A648",3
"15077","T053","A649",1
"15078","T053","A652",2
"15079","T053","A653",1
"15080","T053","A658",3
"15081","T053","A659",2
"15082","T053","A663",2
"15083","T053","A664",3
"15084","T053","A666",2
"15085","T053","A668",0
"15086","T053","A670",2
"15087","T053","A676",0
"15088","T053","A680",2
"15089","T053","A683",2
"15090","T053","A684",0
"15091","T053","A687",3
"15092","T053","A688",1
"15093","T053","A690",4
"15094","T053","A693",1
"15095","T053","A694",0
"15096","T053","A696",2
"15097","T053","A697",2
"15098","T053","A698",2
"15099","T053","A701",2
"15100","T053","A708",4
"15101","T053","A709",3
"15102","T053","A711",0
"15103","T053","A719",0
"15104","T053","A722",1
"15105","T053","A724",2
"15106","T053","A727",3
"15107","T053","A733",1
"15108","T053","A734",2
"15109","T053","A736",3
"15110","T053","A738",4
"15111","T053","A740",4
"15112","T053","A745",2
"15113","T053","A746",3
"15114","T053","A747",3
"15115","T053","A752",4
"15116","T053","A754",3
"15117","T053","A755",0
"15118","T053","A759",3
"15119","T053","A766",1
"15120","T053","A772",3
"15121","T053","A775",0
"15122","T053","A776",4
"15123","T053","A779",2
"15124","T053","A786",1
"15125","T053","A788",4
"15126","T053","A789",4
"15127","T053","A791",3
"15128","T053","A794",4
"15129","T053","A795",3
"15130","T054","A005",4
"15131","T054","A006",1
"15132","T054","A007",2
"15133","T054","A011",4
"15134","T054","A012",2
"15135","T054","A017",2
"15136","T054","A019",2
"15137","T054","A021",4
"15138","T054","A024",1
"15139","T054","A030",0
"15140","T054","A032",3
"15141","T054","A034",1
"15142","T054","A037",1
"15143","T054","A039",4
"15144","T054","A041",0
"15145","T054","A043",1
"15146","T054","A045",0
"15147","T054","A046",3
"15148","T054","A050",0
"15149","T054","A051",3
"15150","T054","A054",0
"15151","T054","A060",3
"15152","T054","A062",0
"15153","T054","A066",1
"15154","T054","A067",3
"15155","T054","A069",2
"15156","T054","A071",2
"15157","T054","A072",4
"15158","T054","A074",0
"15159","T054","A076",1
"15160","T054","A086",3
"15161","T054","A087",4
"15162","T054","A092",2
"15163","T054","A094",4
"15164","T054","A097",3
"15165","T054","A101",0
"15166","T054","A103",1
"15167","T054","A106",1
"15168","T054","A108",1
"15169","T054","A110",0
"15170","T054","A111",3
"15171","T054","A115",1
"15172","T054","A116",4
"15173","T054","A118",1
"15174","T054","A122",3
"15175","T054","A124",3
"15176","T054","A127",4
"15177","T054","A135",1
"15178","T054","A144",0
"15179","T054","A145",3
"15180","T054","A147",0
"15181","T054","A153",1
"15182","T054","A158",2
"15183","T054","A159",0
"15184","T054","A165",1
"15185","T054","A166",3
"15186","T054","A168",0
"15187","T054","A171",4
"15188","T054","A172",1
"15189","T054","A175",0
"15190","T054","A178",3
"15191","T054","A179",4
"15192","T054","A181",0
"15193","T054","A185",3
"15194","T054","A188",2
"15195","T054","A194",4
"15196","T054","A196",1
"15197","T054","A197",0
"15198","T054","A206",4
"15199","T054","A207",3
"15200","T054","A210",2
"15201","T054","A212",2
"15202","T054","A216",1
"15203","T054","A217",2
"15204","T054","A219",3
"15205","T054","A230",4
"15206","T054","A232",1
"15207","T054","A236",1
"15208","T054","A237",3
"15209","T054","A238",1
"15210","T054","A239",4
"15211","T054","A244",2
"15212","T054","A245",2
"15213","T054","A249",4
"15214","T054","A250",4
"15215","T054","A253",0
"15216","T054","A254",1
"15217","T054","A257",0
"15218","T054","A260",4
"15219","T054","A261",3
"15220","T054","A265",4
"15221","T054","A270",2
"15222","T054","A271",2
"15223","T054","A280",1
"15224","T054","A281",1
"15225","T054","A284",3
"15226","T054","A287",0
"15227","T054","A293",0
"15228","T054","A297",0
"15229","T054","A298",3
"15230","T054","A303",0
"15231","T054","A305",4
"15232","T054","A306",3
"15233","T054","A308",2
"15234","T054","A310",0
"15235","T054","A314",2
"15236","T054","A318",3
"15237","T054","A319",2
"15238","T054","A320",2
"15239","T054","A322",1
"15240","T054","A324",1
"15241","T054","A325",4
"15242","T054","A327",4
"15243","T054","A329",4
"15244","T054","A331",2
"15245","T054","A333",2
"15246","T054","A340",4
"15247","T054","A343",0
"15248","T054","A349",0
"15249","T054","A355",2
"15250","T054","A358",0
"15251","T054","A360",3
"15252","T054","A361",4
"15253","T054","A363",4
"15254","T054","A365",0
"15255","T054","A366",1
"15256","T054","A369",3
"15257","T054","A376",1
"15258","T054","A377",4
"15259","T054","A379",4
"15260","T054","A384",1
"15261","T054","A390",0
"15262","T054","A391",1
"15263","T054","A392",1
"15264","T054","A394",3
"15265","T054","A400",0
"15266","T054","A410",2
"15267","T054","A414",1
"15268","T054","A415",0
"15269","T054","A417",2
"15270","T054","A418",1
"15271","T054","A419",1
"15272","T054","A422",0
"15273","T054","A424",1
"15274","T054","A430",4
"15275","T054","A432",2
"15276","T054","A433",2
"15277","T054","A434",3
"15278","T054","A437",1
"15279","T054","A442",3
"15280","T054","A443",0
"15281","T054","A444",2
"15282","T054","A455",1
"15283","T054","A457",3
"15284","T054","A464",0
"15285","T054","A468",2
"15286","T054","A469",0
"15287","T054","A471",3
"15288","T054","A473",1
"15289","T054","A478",1
"15290","T054","A482",3
"15291","T054","A483",3
"15292","T054","A484",3
"15293","T054","A485",0
"15294","T054","A487",1
"15295","T054","A488",2
"15296","T054","A489",2
"15297","T054","A491",3
"15298","T054","A492",2
"15299","T054","A496",4
"15300","T054","A501",3
"15301","T054","A504",4
"15302","T054","A505",1
"15303","T054","A506",2
"15304","T054","A507",4
"15305","T054","A509",4
"15306","T054","A512",3
"15307","T054","A513",0
"15308","T054","A517",4
"15309","T054","A518",2
"15310","T054","A520",4
"15311","T054","A522",0
"15312","T054","A529",3
"15313","T054","A530",2
"15314","T054","A537",4
"15315","T054","A538",4
"15316","T054","A540",0
"15317","T054","A541",4
"15318","T054","A548",0
"15319","T054","A549",0
"15320","T054","A550",0
"15321","T054","A552",2
"15322","T054","A553",3
"15323","T054","A556",4
"15324","T054","A557",1
"15325","T054","A558",3
"15326","T054","A564",3
"15327","T054","A566",2
"15328","T054","A574",1
"15329","T054","A578",2
"15330","T054","A581",3
"15331","T054","A584",4
"15332","T054","A587",0
"15333","T054","A591",2
"15334","T054","A594",3
"15335","T054","A599",1
"15336","T054","A606",2
"15337","T054","A609",2
"15338","T054","A610",4
"15339","T054","A614",2
"15340","T054","A616",4
"15341","T054","A618",0
"15342","T054","A620",1
"15343","T054","A627",2
"15344","T054","A628",2
"15345","T054","A636",0
"15346","T054","A637",4
"15347","T054","A638",0
"15348","T054","A640",0
"15349","T054","A643",3
"15350","T054","A645",4
"15351","T054","A646",0
"15352","T054","A647",2
"15353","T054","A648",0
"15354","T054","A649",3
"15355","T054","A652",1
"15356","T054","A653",4
"15357","T054","A658",3
"15358","T054","A659",1
"15359","T054","A663",0
"15360","T054","A664",2
"15361","T054","A666",3
"15362","T054","A668",4
"15363","T054","A670",3
"15364","T054","A676",3
"15365","T054","A680",0
"15366","T054","A683",2
"15367","T054","A684",4
"15368","T054","A687",0
"15369","T054","A688",2
"15370","T054","A690",3
"15371","T054","A694",2
"15372","T054","A696",0
"15373","T054","A697",1
"15374","T054","A698",2
"15375","T054","A699",4
"15376","T054","A701",1
"15377","T054","A708",4
"15378","T054","A709",3
"15379","T054","A711",0
"15380","T054","A719",4
"15381","T054","A722",1
"15382","T054","A724",3
"15383","T054","A727",1
"15384","T054","A733",2
"15385","T054","A734",0
"15386","T054","A736",4
"15387","T054","A738",1
"15388","T054","A740",2
"15389","T054","A745",4
"15390","T054","A746",0
"15391","T054","A747",0
"15392","T054","A752",4
"15393","T054","A754",4
"15394","T054","A755",4
"15395","T054","A759",1
"15396","T054","A766",2
"15397","T054","A772",3
"15398","T054","A775",2
"15399","T054","A776",3
"15400","T054","A779",1
"15401","T054","A786",3
"15402","T054","A788",2
"15403","T054","A789",1
"15404","T054","A791",3
"15405","T054","A794",4
"15406","T054","A795",3
"15407","T055","A005",0
"15408","T055","A006",0
"15409","T055","A007",2
"15410","T055","A011",0
"15411","T055","A012",0
"15412","T055","A013",4
"15413","T055","A017",4
"15414","T055","A019",3
"15415","T055","A021",4
"15416","T055","A024",3
"15417","T055","A030",3
"15418","T055","A032",2
"15419","T055","A034",2
"15420","T055","A037",2
"15421","T055","A039",4
"15422","T055","A041",3
"15423","T055","A043",0
"15424","T055","A045",4
"15425","T055","A046",2
"15426","T055","A050",4
"15427","T055","A051",1
"15428","T055","A054",0
"15429","T055","A060",1
"15430","T055","A062",4
"15431","T055","A066",1
"15432","T055","A067",3
"15433","T055","A069",4
"15434","T055","A071",4
"15435","T055","A072",2
"15436","T055","A074",1
"15437","T055","A076",3
"15438","T055","A086",3
"15439","T055","A087",3
"15440","T055","A092",1
"15441","T055","A094",2
"15442","T055","A097",2
"15443","T055","A101",4
"15444","T055","A103",1
"15445","T055","A106",1
"15446","T055","A108",1
"15447","T055","A110",2
"15448","T055","A111",4
"15449","T055","A115",4
"15450","T055","A116",1
"15451","T055","A117",4
"15452","T055","A118",3
"15453","T055","A122",3
"15454","T055","A124",0
"15455","T055","A127",2
"15456","T055","A135",3
"15457","T055","A144",1
"15458","T055","A147",3
"15459","T055","A153",3
"15460","T055","A158",0
"15461","T055","A159",0
"15462","T055","A165",4
"15463","T055","A166",2
"15464","T055","A168",0
"15465","T055","A172",2
"15466","T055","A175",4
"15467","T055","A178",4
"15468","T055","A179",4
"15469","T055","A181",3
"15470","T055","A185",3
"15471","T055","A188",1
"15472","T055","A194",3
"15473","T055","A196",3
"15474","T055","A197",1
"15475","T055","A206",2
"15476","T055","A207",2
"15477","T055","A210",3
"15478","T055","A212",0
"15479","T055","A216",3
"15480","T055","A217",3
"15481","T055","A219",1
"15482","T055","A226",0
"15483","T055","A228",1
"15484","T055","A230",4
"15485","T055","A232",1
"15486","T055","A236",2
"15487","T055","A237",0
"15488","T055","A238",4
"15489","T055","A239",2
"15490","T055","A244",3
"15491","T055","A245",4
"15492","T055","A249",1
"15493","T055","A250",1
"15494","T055","A252",2
"15495","T055","A253",2
"15496","T055","A254",2
"15497","T055","A257",4
"15498","T055","A260",4
"15499","T055","A261",3
"15500","T055","A265",1
"15501","T055","A270",3
"15502","T055","A271",2
"15503","T055","A280",0
"15504","T055","A281",2
"15505","T055","A284",2
"15506","T055","A286",4
"15507","T055","A287",0
"15508","T055","A293",3
"15509","T055","A297",2
"15510","T055","A298",3
"15511","T055","A303",4
"15512","T055","A305",1
"15513","T055","A306",2
"15514","T055","A308",1
"15515","T055","A310",0
"15516","T055","A314",1
"15517","T055","A318",1
"15518","T055","A319",3
"15519","T055","A320",4
"15520","T055","A322",3
"15521","T055","A324",1
"15522","T055","A325",2
"15523","T055","A327",0
"15524","T055","A329",1
"15525","T055","A331",4
"15526","T055","A333",1
"15527","T055","A340",4
"15528","T055","A343",3
"15529","T055","A349",2
"15530","T055","A355",1
"15531","T055","A358",2
"15532","T055","A360",3
"15533","T055","A361",1
"15534","T055","A363",3
"15535","T055","A365",1
"15536","T055","A366",0
"15537","T055","A369",4
"15538","T055","A376",0
"15539","T055","A377",0
"15540","T055","A379",3
"15541","T055","A384",4
"15542","T055","A390",3
"15543","T055","A391",0
"15544","T055","A392",0
"15545","T055","A394",1
"15546","T055","A400",0
"15547","T055","A410",3
"15548","T055","A414",2
"15549","T055","A415",4
"15550","T055","A417",2
"15551","T055","A418",2
"15552","T055","A419",2
"15553","T055","A422",0
"15554","T055","A424",0
"15555","T055","A430",2
"15556","T055","A432",0
"15557","T055","A433",0
"15558","T055","A434",4
"15559","T055","A437",3
"15560","T055","A442",2
"15561","T055","A443",4
"15562","T055","A444",0
"15563","T055","A455",0
"15564","T055","A457",3
"15565","T055","A462",3
"15566","T055","A464",4
"15567","T055","A468",3
"15568","T055","A469",3
"15569","T055","A471",0
"15570","T055","A473",4
"15571","T055","A478",0
"15572","T055","A483",4
"15573","T055","A484",4
"15574","T055","A485",4
"15575","T055","A487",4
"15576","T055","A488",1
"15577","T055","A489",3
"15578","T055","A491",0
"15579","T055","A496",0
"15580","T055","A501",2
"15581","T055","A504",3
"15582","T055","A505",1
"15583","T055","A506",1
"15584","T055","A507",1
"15585","T055","A509",3
"15586","T055","A512",0
"15587","T055","A513",4
"15588","T055","A517",3
"15589","T055","A518",1
"15590","T055","A520",2
"15591","T055","A522",0
"15592","T055","A529",2
"15593","T055","A530",3
"15594","T055","A537",0
"15595","T055","A538",2
"15596","T055","A540",0
"15597","T055","A541",0
"15598","T055","A548",2
"15599","T055","A549",4
"15600","T055","A550",0
"15601","T055","A552",3
"15602","T055","A553",2
"15603","T055","A556",1
"15604","T055","A557",4
"15605","T055","A564",4
"15606","T055","A566",0
"15607","T055","A574",3
"15608","T055","A581",1
"15609","T055","A584",4
"15610","T055","A587",1
"15611","T055","A591",0
"15612","T055","A594",3
"15613","T055","A599",3
"15614","T055","A606",2
"15615","T055","A609",4
"15616","T055","A610",1
"15617","T055","A614",1
"15618","T055","A616",2
"15619","T055","A618",0
"15620","T055","A620",0
"15621","T055","A627",0
"15622","T055","A628",2
"15623","T055","A636",1
"15624","T055","A637",1
"15625","T055","A638",2
"15626","T055","A640",1
"15627","T055","A643",1
"15628","T055","A645",1
"15629","T055","A646",0
"15630","T055","A647",0
"15631","T055","A648",3
"15632","T055","A649",1
"15633","T055","A651",1
"15634","T055","A652",2
"15635","T055","A653",3
"15636","T055","A658",3
"15637","T055","A659",2
"15638","T055","A663",1
"15639","T055","A664",0
"15640","T055","A666",0
"15641","T055","A668",1
"15642","T055","A670",4
"15643","T055","A676",0
"15644","T055","A683",2
"15645","T055","A684",4
"15646","T055","A687",0
"15647","T055","A688",1
"15648","T055","A690",4
"15649","T055","A694",1
"15650","T055","A696",4
"15651","T055","A697",4
"15652","T055","A698",3
"15653","T055","A699",4
"15654","T055","A701",0
"15655","T055","A708",0
"15656","T055","A709",0
"15657","T055","A711",4
"15658","T055","A719",4
"15659","T055","A722",2
"15660","T055","A724",4
"15661","T055","A727",2
"15662","T055","A733",2
"15663","T055","A734",0
"15664","T055","A736",3
"15665","T055","A738",4
"15666","T055","A740",0
"15667","T055","A746",2
"15668","T055","A747",1
"15669","T055","A752",3
"15670","T055","A754",4
"15671","T055","A755",2
"15672","T055","A766",2
"15673","T055","A772",3
"15674","T055","A775",2
"15675","T055","A776",0
"15676","T055","A779",1
"15677","T055","A786",1
"15678","T055","A788",1
"15679","T055","A789",2
"15680","T055","A791",2
"15681","T055","A794",1
"15682","T055","A795",3
"15683","T056","A005",0
"15684","T056","A006",4
"15685","T056","A007",2
"15686","T056","A011",3
"15687","T056","A012",1
"15688","T056","A013",1
"15689","T056","A017",2
"15690","T056","A019",0
"15691","T056","A021",1
"15692","T056","A024",3
"15693","T056","A030",4
"15694","T056","A032",2
"15695","T056","A034",2
"15696","T056","A037",0
"15697","T056","A039",1
"15698","T056","A041",0
"15699","T056","A043",1
"15700","T056","A045",2
"15701","T056","A046",0
"15702","T056","A050",3
"15703","T056","A054",4
"15704","T056","A060",2
"15705","T056","A062",0
"15706","T056","A066",1
"15707","T056","A067",3
"15708","T056","A069",4
"15709","T056","A071",0
"15710","T056","A072",3
"15711","T056","A074",4
"15712","T056","A076",1
"15713","T056","A086",1
"15714","T056","A087",2
"15715","T056","A092",4
"15716","T056","A094",2
"15717","T056","A097",4
"15718","T056","A101",0
"15719","T056","A106",1
"15720","T056","A108",1
"15721","T056","A110",1
"15722","T056","A111",0
"15723","T056","A115",4
"15724","T056","A116",4
"15725","T056","A117",1
"15726","T056","A118",0
"15727","T056","A122",1
"15728","T056","A124",4
"15729","T056","A127",3
"15730","T056","A135",1
"15731","T056","A144",1
"15732","T056","A147",0
"15733","T056","A153",4
"15734","T056","A158",2
"15735","T056","A159",2
"15736","T056","A165",2
"15737","T056","A166",1
"15738","T056","A168",4
"15739","T056","A171",0
"15740","T056","A172",4
"15741","T056","A175",0
"15742","T056","A178",2
"15743","T056","A179",0
"15744","T056","A181",4
"15745","T056","A185",2
"15746","T056","A188",2
"15747","T056","A194",4
"15748","T056","A196",4
"15749","T056","A197",0
"15750","T056","A206",2
"15751","T056","A207",0
